Signal Type,Msg,Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
BCI,msg,28908.105157616,-187500.02235174447,-187500.02235174447,-159833.54715508787,-142197.23846879465,-147311.1164344688,-147250.2079308281,-145023.77301737943,-122276.17916776886
BCI,msg,28908.109258371,-187500.02235174447,-187500.02235174447,-160033.8187854074,-142438.3690879785,-147606.22651651222,-147402.1997931242,-145106.27330616396,-122389.52486390172
BCI,msg,28908.113240433,-187500.02235174447,-187500.02235174447,-160047.2298320806,-142448.3826694945,-147623.05738008706,-147410.46993857264,-145110.83306203285,-122426.33818701962
BCI,msg,28908.118141499,-187500.02235174447,-187500.02235174447,-159808.11086989773,-142157.96645378668,-147268.022271159,-147229.08553231784,-145013.44651144106,-122301.4142872589
BCI,msg,28908.122246516,-187500.02235174447,-187500.02235174447,-159796.6667767366,-142151.37268917236,-147254.11948610778,-147221.35182873628,-145008.61853463872,-122260.73411235024
BCI,msg,28908.125195716,-187500.02235174447,-187500.02235174447,-160013.27753225298,-142413.49159639975,-147573.6823765853,-147386.30770281647,-145098.67371304915,-122376.62790735101
BCI,msg,28908.129177262,-187500.02235174447,-187500.02235174447,-160068.68750675768,-142474.60126574055,-147652.56168276808,-147426.65260155828,-145120.57842261536,-122434.11659409007
BCI,msg,28908.133216529,-187500.02235174447,-187500.02235174447,-159850.7803500629,-142208.74961718914,-147329.55662364443,-147260.24386408852,-145030.16561629364,-122328.21402886082
BCI,msg,28908.137331626,-187500.02235174447,-187500.02235174447,-159767.05071533332,-142114.31349686545,-147208.23135474103,-147197.68133135812,-144996.1239094882,-122249.98292326725
BCI,msg,28908.141263531,-187500.02235174447,-187500.02235174447,-159984.1085057388,-142379.1593169164,-147530.0294196641,-147362.86072288285,-145085.82145998735,-122358.29947689766
BCI,msg,28908.146180795,-187500.02235174447,-187500.02235174447,-160076.08593417238,-142485.17364086793,-147663.26816836218,-147431.36881963836,-145122.7465418275,-122432.30610278918
BCI,msg,28908.149204743,-187500.02235174447,-187500.02235174447,-159897.16021980767,-142264.76308879413,-147397.282409344,-147294.12910868277,-145048.27052930242,-122354.92436348491
BCI,msg,28908.152242666,-187500.02235174447,-187500.02235174447,-159746.1965377565,-142088.40782504177,-147177.1400782037,-147180.11286021626,-144985.43977563857,-122243.81384179759
BCI,msg,28908.157234764,-187500.02235174447,-187500.02235174447,-159951.4079036007,-142339.86495016396,-147480.98969232914,-147336.9326993147,-145071.58339876932,-122339.59106678858
BCI,msg,28908.161219052,-187500.02235174447,-187500.02235174447,-160079.6845650297,-142489.86750720354,-147666.77739224167,-147434.051028973,-145125.42875116217,-122430.69677718841
BCI,msg,28908.165232675,-187500.02235174447,-187500.02235174447,-159950.22326114457,-142327.9961738582,-147472.9654160697,-147334.4293039357,-145072.03043365842,-122386.50737840026
BCI,msg,28908.169254097,-187500.02235174447,-187500.02235174447,-159746.8447383457,-142086.9326099077,-147174.81549678036,-147180.3363776608,-144987.3620256617,-122253.33568493555
BCI,msg,28908.173275178,-187500.02235174447,-187500.02235174447,-159914.3487112938,-142294.87088857542,-147425.37855212434,-147307.69661756716,-145055.6913084616,-122319.85447643453
BCI,msg,28908.177279855,-187500.02235174447,-187500.02235174447,-160073.31431785994,-142482.84905944456,-147656.4061828144,-147428.66425855926,-145123.03711450542,-122423.16423930696
BCI,msg,28908.180325192,-187500.02235174447,-187500.02235174447,-159997.74306985654,-142385.1048809415,-147540.8700157249,-147370.16974331974,-145092.66109379067,-122412.07777405714
BCI,msg,28908.185216453,-187500.02235174447,-187500.02235174447,-159761.23926177493,-142102.0870926484,-147192.31691268884,-147190.86404929924,-144995.05102575434,-122269.87597583247
BCI,msg,28908.18927561,-187500.02235174447,-187500.02235174447,-159877.75890562046,-142249.56390256452,-147367.532237474,-147279.84634397583,-145042.90611063316,-122303.3141855376
BCI,msg,28908.193423022,-187500.02235174447,-187500.02235174447,-160055.45527404014,-142463.06776560162,-147630.79108366862,-147413.48742407412,-145113.35880915629,-122407.5403699327
BCI,msg,28908.197313465,-187500.02235174447,-187500.02235174447,-160029.25902953852,-142425.13685526096,-147589.21683898175,-147391.76152846357,-145101.62414331725,-122423.4995154738
BCI,msg,28908.201421179,-187500.02235174447,-187500.02235174447,-159781.04290736234,-142125.71288653766,-147222.31295374787,-147203.42572968313,-144999.45431941203,-122284.62812717297
BCI,msg,28908.205279541,-187500.02235174447,-187500.02235174447,-159832.228402165,-142194.77977690456,-147300.87933550827,-147243.21183481358,-145020.84493885576,-122279.24135675924
BCI,msg,28908.208407549,-187500.02235174447,-187500.02235174447,-160036.65745695322,-142441.00659382422,-147601.8902780879,-147398.6011622669,-145105.31218115237,-122393.90580581497
BCI,msg,28908.21328039,-187500.02235174447,-187500.02235174447,-160057.95866941914,-142460.5867219671,-147630.09817959048,-147413.37566535184,-145113.67173357867,-122435.03301561273
BCI,msg,28908.217326766,-187500.02235174447,-187500.02235174447,-159818.54913455836,-142169.92463707027,-147275.04071891794,-147231.41011374118,-145015.25700274194,-122310.6232059745
BCI,msg,28908.221438435,-187500.02235174447,-187500.02235174447,-159794.38689880216,-142148.08698273744,-147242.74244818,-147213.64047689922,-145004.5728688923,-122262.52225190667
BCI,msg,28908.225349292,-187500.02235174447,-187500.02235174447,-160011.93642758566,-142411.85991905452,-147564.13818170287,-147379.15514459077,-145094.76215776947,-122377.47727364031
BCI,msg,28908.230321552,-187500.02235174447,-187500.02235174447,-160076.60002429486,-142483.81018445615,-147655.31094733608,-147427.39020912533,-145122.32185868287,-122440.88917266003
BCI,msg,28908.233360601,-187500.02235174447,-187500.02235174447,-159866.87360607073,-142226.74277147566,-147342.29711798395,-147268.2234368591,-145037.6758024306,-122342.4297383344
BCI,msg,28908.236375329,-187500.02235174447,-187500.02235174447,-159771.4093055021,-142117.9568312117,-147203.71630236105,-147196.6978546021,-144998.31438044482,-122258.02955127116
BCI,msg,28908.240394987,-187500.02235174447,-187500.02235174447,-159990.34464244184,-142384.68019779684,-147527.078989396,-147363.79949614996,-145090.09064317832,-122367.12841595752
BCI,msg,28908.245324986,-187500.02235174447,-187500.02235174447,-160086.85947499986,-142496.50597530676,-147667.67146201988,-147435.30272666248,-145127.9544982856,-122442.27498081625
BCI,msg,28908.249344242,-187500.02235174447,-187500.02235174447,-159913.2087723266,-142282.51037389165,-147409.68762751672,-147301.95221924214,-145055.19957008358,-122368.49187236928
BCI,msg,28908.253409833,-187500.02235174447,-187500.02235174447,-159751.8068256148,-142093.50402277758,-147174.10024095778,-147179.86699102726,-144987.7643570619,-122252.21809771277
BCI,msg,28908.257415282,-187500.02235174447,-187500.02235174447,-159952.03375244545,-142339.50732225267,-147471.49020093563,-147332.79762659044,-145071.31517783584,-122343.63673253499
BCI,msg,28908.261495635,-187500.02235174447,-187500.02235174447,-160083.1267336758,-142493.5778967831,-147662.5082090507,-147431.63704057183,-145124.9146610397,-122434.29540804571
BCI,msg,28908.264435931,-187500.02235174447,-187500.02235174447,-159959.4098281157,-142338.7473629412,-147477.6592824053,-147335.90451906974,-145072.9021516922,-122392.92232905893
BCI,msg,28908.269367754,-187500.02235174447,-187500.02235174447,-159748.8563953467,-142088.7431012086,-147168.7805257774,-147176.1342497032,-144985.05979598282,-122256.82255707057
BCI,msg,28908.273475456,-187500.02235174447,-187500.02235174447,-159912.35940603729,-142291.74164435168,-147412.3921885958,-147301.19225993066,-145053.5455409939,-122321.46380203532
BCI,msg,28908.277441895,-187500.02235174447,-187500.02235174447,-160073.06844867094,-142482.64789374446,-147647.66665073237,-147422.83045325644,-145119.7067045816,-122423.38775675152
BCI,msg,28908.28149373,-187500.02235174447,-187500.02235174447,-160004.38153795977,-142393.15150894542,-147542.90402447034,-147369.11921133034,-145091.49880307898,-122416.12343980354
BCI,msg,28908.285482535,-187500.02235174447,-187500.02235174447,-159762.5133112089,-142103.47290080463,-147186.8407352973,-147185.3878719077,-144990.71478733,-122271.73117062225
BCI,msg,28908.289419275,-187500.02235174447,-187500.02235174447,-159870.02520203893,-142240.2208733822,-147349.02499306502,-147267.55288452542,-145034.7253721625,-122299.38027851348
BCI,msg,28908.292459542,-187500.02235174447,-187500.02235174447,-160057.35517231884,-142464.6770912024,-147624.28672603212,-147409.8440897279,-145112.4423876336,-122410.55785543418
BCI,msg,28908.296511766,-187500.02235174447,-187500.02235174447,-160040.74782618854,-142437.7655908782,-147595.6317896404,-147395.82954595442,-145105.87097476376,-122432.61902721156
BCI,msg,28908.301411533,-187500.02235174447,-187500.02235174447,-159791.8164481898,-142137.06757272096,-147227.18563403914,-147206.82319484034,-145003.49998515844,-122294.82052264459
BCI,msg,28908.305463118,-187500.02235174447,-187500.02235174447,-159833.7259690435,-142194.69036992674,-147291.53630632596,-147239.9037766342,-145021.82841561182,-122284.7175341508
BCI,msg,28908.309447484,-187500.02235174447,-187500.02235174447,-160042.6253727228,-142446.3710124935,-147599.096310031,-147399.07054890043,-145108.8437567763,-122401.46069544087
BCI,msg,28908.313458651,-187500.02235174447,-187500.02235174447,-160070.43094282522,-142473.64014072897,-147636.78135118264,-147418.56127006546,-145119.61729760378,-122445.96301865138
BCI,msg,28908.317449467,-187500.02235174447,-187500.02235174447,-159831.75901553142,-142183.8721256104,-147283.55673355542,-147236.68512543265,-145020.62142141123,-122322.58138925808
BCI,msg,28908.320506623,-187500.02235174447,-187500.02235174447,-159799.8183727048,-142152.26675895057,-147238.8979481337,-147213.77458736594,-145008.484424172,-122271.7088188778
BCI,msg,28908.324522446,-187500.02235174447,-187500.02235174447,-160019.08898581137,-142418.40898017993,-147563.02059448013,-147380.71976670265,-145099.59013457183,-122386.90970980046
BCI,msg,28908.328588548,-187500.02235174447,-187500.02235174447,-160085.96540522165,-142493.62260027204,-147658.9989851712,-147429.78184578204,-145125.78637907343,-122449.49459427531
BCI,msg,28908.333528827,-187500.02235174447,-187500.02235174447,-159877.75890562046,-142238.61154778142,-147349.5837866764,-147270.79388747143,-145039.75451466496,-122351.45984309434
BCI,msg,28908.350634734,-187500.02235174447,-187500.02235174447,-159773.28685203634,-142118.91795622325,-147197.7930900804,-147192.4957266445,-144996.90622054413,-122262.92458330687
BCI,msg,28908.351180739,-187500.02235174447,-187500.02235174447,-159988.55650288542,-142382.0650436956,-147517.17716660228,-147356.42342047972,-145085.95557045407,-122368.17894794692
BCI,msg,28908.351712668,-187500.02235174447,-187500.02235174447,-160090.79338202399,-142500.86456547555,-147665.97272944127,-147432.50875860557,-145126.68044885164,-122446.11948086256
BCI,msg,28908.352217785,-187500.02235174447,-187500.02235174447,-159923.17765035364,-142293.70859786376,-147416.46020608666,-147303.67330356519,-145056.495971262,-122376.5385003732
BCI,msg,28908.35270035,-187500.02235174447,-187500.02235174447,-159753.63966866012,-142094.5322030225,-147168.80287752187,-147175.1284212027,-144985.3280169163,-122256.44257741483
BCI,msg,28908.356653389,-187500.02235174447,-187500.02235174447,-159949.68681927765,-142335.88633965093,-147460.2025699857,-147324.8180538199,-145067.06834638934,-122344.48609882429
BCI,msg,28908.361575918,-187500.02235174447,-187500.02235174447,-160084.89252148778,-142495.25427761726,-147657.5908252705,-147426.63024981384,-145122.1430447272,-122436.57528598014
BCI,msg,28908.365563198,-187500.02235174447,-187500.02235174447,-159970.83156953234,-142351.1972846028,-147485.16946854227,-147338.8773010823,-145075.87493370473,-122402.28770998571
BCI,msg,28908.368639683,-187500.02235174447,-187500.02235174447,-159755.8971948501,-142095.26981058953,-147169.0263949664,-147176.22365668102,-144987.0267494949,-122265.58444089704
BCI,msg,28908.372556887,-187500.02235174447,-187500.02235174447,-159913.56640023785,-142291.40636818486,-147403.92087744724,-147297.23600116206,-145053.41143052717,-122326.58235151558
BCI,msg,28908.376591107,-187500.02235174447,-187500.02235174447,-160076.1306376613,-142485.3301030791,-147642.97278439676,-147419.90237473277,-145119.12555922577,-122427.81340215367
BCI,msg,28908.380728719,-187500.02235174447,-187500.02235174447,-160013.05401480844,-142402.94157301684,-147546.7261727722,-147370.30385378646,-145092.48227983504,-122422.8960183735
BCI,msg,28908.384678331,-187500.02235174447,-187500.02235174447,-159771.23049154645,-142112.41359858675,-147189.41118590967,-147187.15365971968,-144993.218182709,-122281.00714457121
BCI,msg,28908.389540734,-187500.02235174447,-187500.02235174447,-159871.90274857316,-142240.71261176022,-147340.66544063872,-147264.7142129796,-145035.6864971741,-122305.79522917214
BCI,msg,28908.39361915,-187500.02235174447,-187500.02235174447,-160062.65253575475,-142469.43801277137,-147620.66574343035,-147409.62057228334,-145114.92343126817,-122417.91157935996
BCI,msg,28908.396608996,-187500.02235174447,-187500.02235174447,-160050.69435247115,-142448.5838351946,-147599.61040015347,-147398.71292098914,-145109.33549515434,-122441.2468005713
BCI,msg,28908.400620462,-187500.02235174447,-187500.02235174447,-159802.1206023837,-142148.06463099297,-147231.9018521192,-147209.86303208626,-145006.94215380456,-122304.90115939394
BCI,msg,28908.404653267,-187500.02235174447,-187500.02235174447,-159832.94365798758,-142192.54460245903,-147280.69571026514,-147234.33819226484,-145019.90616558865,-122288.38322024146
BCI,msg,28908.408688882,-187500.02235174447,-187500.02235174447,-160046.1793000912,-142449.3214427616,-147593.75424310617,-147397.282409344,-145110.006047488,-122407.47331469934
BCI,msg,28908.41269116,-187500.02235174447,-187500.02235174447,-160080.60098655237,-142484.63719900098,-147641.16229309587,-147421.86932824485,-145123.7970738169,-122455.1048821336
BCI,msg,28908.417563308,-187500.02235174447,-187500.02235174447,-159843.0913499703,-142196.12088157187,-147290.41871910318,-147240.21670105658,-145024.06359005734,-122332.68437775188
BCI,msg,28908.421630189,-187500.02235174447,-187500.02235174447,-159797.76201221492,-142148.86929379337,-147227.38679973924,-147206.3538082068,-145004.4834619145,-122273.78753111215
BCI,msg,28908.424652415,-187500.02235174447,-187500.02235174447,-160020.89947711225,-142419.37010519148,-147555.9797949767,-147376.96467363415,-145098.96428572707,-122391.38005869152
BCI,msg,28908.428659277,-187500.02235174447,-187500.02235174447,-160094.45906811467,-142502.4738910763,-147661.345918339,-147431.45822661617,-145128.78151283044,-122457.51887053477
BCI,msg,28908.432667207,-187500.02235174447,-187500.02235174447,-159890.745269149,-142252.71549853272,-147358.72565015862,-147275.57716078486,-145044.11310483376,-122362.72512229982
BCI,msg,28908.436715323,-187500.02235174447,-187500.02235174447,-159775.54437822633,-142119.9461364682,-147191.22167721053,-147188.87474404273,-144996.30272344383,-122268.78074035415
